Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
84.11.146.55-69.78.83.104-1346-993-6,84.11.146.55,1346,69.78.83.104,993,6,23/04/2016 11:31:42 PM,80223285,6,8,179.0,198.0,59.0,0.0,29.833333333333332,26.17950852607181,64.0,0.0,24.750000000000004,28.639383473012927,4.69938372630839,0.17451292352338849,6171021.923076925,2.2124404385818563E7,7.9805472E7,3873.0,8.0223285E7,1.6044657E7,3.564338703189923E7,7.9805472E7,75302.0,8.0123315E7,1.1446187857142856E7,3.0183539504625298E7,7.9896019E7,27600.0,1,0,0,0,120,160,0.07479125293859507,0.09972167058479342,0.0,64.0,27.2,25.735467466402973,662.3142857142858,0,0,0,8,14,0,0,0,1.0,29.142857142857142,29.833333333333332,24.75,0,0,0,0,4,1209,0,12,0,14,64240,5367,3,20,0,0,0,0,1.4614345425416422E15,4.1760434541347265E7,1.461434582628396E15,1.461434502468095E15,NeedManualLabel
192.168.1.103-239.255.255.250-1900-1900-17,192.168.1.103,1900,239.255.255.250,1900,17,23/04/2016 11:31:32 PM,101830656,18,0,7340.0,0.0,443.0,377.0,407.77777777777777,29.508833284799064,0,0,0,0,72.08045482884839,0.17676405816338844,5990038.588235294,1.6781883213314444E7,6.9942404E7,4.0,1.01830656E8,5990038.588235294,1.6781883213314444E7,6.9942404E7,4.0,0,0,0,0,0,0,0,0,0,144,0,0.17676405816338844,0.0,377.0,443.0,406.1578947368421,29.533903602272154,872.2514619883042,0,0,0,0,0,0,0,0,0.0,428.72222222222223,407.77777777777777,0.0,0,0,0,0,6,2657,1,407,0,0,0,0,17,8,0,0,0,0,1.3754677827594258E15,3.544499327646167E14,1.461434594304392E15,6964991.0,NeedManualLabel
84.11.146.55-192.168.1.124-1554-80-6,84.11.146.55,1554,192.168.1.124,80,6,23/04/2016 11:34:29 PM,7690,3,4,348.0,468.0,348.0,0.0,116.0,200.91789367798975,468.0,0.0,117.0,234.0,106111.83355006503,910.2730819245774,1281.6666666666667,1335.8816813874898,3167.0,0.0,3574.0,1787.0,2093.0360723121807,3267.0,307.0,4523.0,1507.6666666666665,1308.8798009493971,2353.0,0.0,0,0,0,0,72,92,390.11703511053315,520.1560468140442,0.0,468.0,101.99999999999999,191.57094918444335,36699.42857142857,1,2,0,2,6,0,0,0,1.0,116.57142857142857,116.0,117.0,0,0,0,0,0,0,0,49,0,66,8192,159,1,20,0,0,0,0,1.4614346695558068E15,2563.9432358511112,1.461434669558101E15,1.461434669552274E15,NeedManualLabel
10.1.9.11-8.8.4.4-137-137-17,10.1.9.11,137,8.8.4.4,137,17,22/04/2016 08:28:05 AM,30043171,12,0,816.0,0.0,68.0,68.0,68.0,0.0,0,0,0,0,27.160914538615113,0.3994252138031634,2731197.3636363638,2104779.7884230204,6008643.0,1502142.0,3.0043171E7,2731197.3636363638,2104779.7884230204,6008643.0,1502142.0,0,0,0,0,0,0,0,0,0,96,0,0.3994252138031634,0.0,68.0,68.0,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,73.66666666666667,68.0,0.0,0,0,0,0,0,0,1,68,0,0,0,0,11,8,0,0,0,0,1.4612939009678808E15,9096044.85835336,1.461293914487228E15,1.461293887448347E15,NeedManualLabel
104.73.160.18-84.11.146.55-80-1026-6,104.73.160.18,80,84.11.146.55,1026,6,23/04/2016 11:41:30 PM,137,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14598.540145985402,137.0,0.0,137.0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7299.270072992701,7299.270072992701,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,946,1024,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
84.11.146.55-208.67.222.123-65378-53-17,84.11.146.55,65378,208.67.222.123,53,17,23/04/2016 11:33:37 PM,17961,1,1,35.0,124.0,35.0,35.0,35.0,0.0,124.0,124.0,124.0,0.0,8852.513779856356,111.3523745893881,17961.0,0.0,17961.0,17961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,55.67618729469405,55.67618729469405,35.0,124.0,64.66666666666667,51.3841739578767,2640.3333333333335,0,0,0,0,0,0,0,0,1.0,97.0,35.0,124.0,0,0,0,0,0,0,0,17,0,62,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.124-84.11.146.55-43410-80-6,192.168.1.124,43410,84.11.146.55,80,6,23/04/2016 11:40:47 PM,54611896,5,5,504.0,22.0,248.0,16.0,100.8,113.77038278919518,22.0,0.0,4.4,9.838699100999074,9.631601144190268,0.18311028791236253,6067988.444444445,1.8103425746718053E7,5.4343753E7,1710.0,5.4561933E7,1.364048325E7,2.718425172369827E7,5.4416857E7,32887.0,5.4534054E7,1.36335135E7,2.7140159707055304E7,5.4343753E7,62282.0,1,0,0,0,160,160,0.09155514395618126,0.09155514395618126,0.0,248.0,49.272727272727266,87.52838500634056,7661.2181818181825,0,0,0,6,10,0,0,0,1.0,54.2,100.8,4.4,0,0,0,0,4,3315,0,50,0,2,255,258,4,32,0,0,0,0,1.4614350616770862E15,2.5192931934000637E7,1.461435102549507E15,1.461435047988571E15,NeedManualLabel
84.11.146.55-239.255.255.250-0-0-0,84.11.146.55,0,239.255.255.250,0,0,23/04/2016 11:39:16 PM,119005115,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.016806000313515937,1.19005115E8,0.0,1.19005115E8,1.19005115E8,1.19005115E8,1.19005115E8,0.0,1.19005115E8,1.19005115E8,0,0,0,0,0,0,0,0,0,0,0,0.016806000313515937,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.19005115E8,0.0,1.19005115E8,1.19005115E8,NeedManualLabel
104.73.160.18-84.11.146.55-80-1024-6,104.73.160.18,80,84.11.146.55,1024,6,23/04/2016 11:41:30 PM,153,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13071.8954248366,153.0,0.0,153.0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6535.9477124183,6535.9477124183,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,946,1024,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
84.11.146.55-69.78.83.104-1346-993-6,84.11.146.55,1346,69.78.83.104,993,6,23/04/2016 11:39:42 PM,80215115,6,8,180.0,200.0,59.0,0.0,30.0,26.39696952303427,65.0,0.0,25.0,29.03200204700225,4.73726179910108,0.17453069786161873,6170393.461538462,2.212203430863793E7,7.9796953E7,3661.0,8.0215115E7,1.6043023E7,3.563953728731315E7,7.9796953E7,76855.0,8.0116838E7,1.1445262571428573E7,3.0188654935711246E7,7.9906696E7,28703.0,1,0,0,0,120,160,0.0747988705121223,0.09973182734949641,0.0,65.0,27.400000000000002,26.02690915187587,677.4,0,0,0,8,14,0,0,0,1.0,29.357142857142858,30.0,25.0,0,0,0,0,4,1254,0,12,0,14,63642,5907,3,20,0,0,0,0,1.461435022532668E15,4.1755195304724164E7,1.461435062617474E15,1.461434982467329E15,NeedManualLabel
